"Group_name","IU_ID","IU_ID2"
"1","54008","KEN54008"
"1","54009","KEN54009"
"1","54010","KEN54010"
"1","54011","KEN54011"
"1","54012","KEN54012"
"1","54013","KEN54013"
"1","54014","KEN54014"
"1","54015","KEN54015"
"1","54016","KEN54016"
"1","54017","KEN54017"
"1","54018","KEN54018"
"1","54019","KEN54019"
"1","54020","KEN54020"
"1","54021","KEN54021"
"1","54022","KEN54022"
"1","54023","KEN54023"
"1","54024","KEN54024"
"1","54025","KEN54025"
"1","54026","KEN54026"
"1","54027","KEN54027"
"1","54028","KEN54028"
"1","54029","KEN54029"
"1","54030","KEN54030"
"1","54031","KEN54031"
"1","54032","KEN54032"
"1","54033","KEN54033"
"1","54034","KEN54034"
"1","54035","KEN54035"
"1","54036","KEN54036"
"1","54037","KEN54037"
"1","54038","KEN54038"
"1","54039","KEN54039"
"1","54040","KEN54040"
"1","54041","KEN54041"
"1","54042","KEN54042"
"1","54043","KEN54043"
"1","54044","KEN54044"
"1","54045","KEN54045"
"1","54046","KEN54046"
"1","54047","KEN54047"
"1","54048","KEN54048"
"1","54049","KEN54049"
"1","54050","KEN54050"
"1","54051","KEN54051"
"1","54052","KEN54052"
"1","54053","KEN54053"
"1","54054","KEN54054"
"1","54055","KEN54055"
"1","54056","KEN54056"
"1","54057","KEN54057"
"1","54058","KEN54058"
"1","54059","KEN54059"
"1","54060","KEN54060"
"1","54061","KEN54061"
"1","54062","KEN54062"
"1","54063","KEN54063"
"1","54064","KEN54064"
"1","54065","KEN54065"
"1","54066","KEN54066"
"1","54067","KEN54067"
"1","54068","KEN54068"
"1","54069","KEN54069"
"1","54070","KEN54070"
"1","54071","KEN54071"
"1","54072","KEN54072"
"1","54073","KEN54073"
"1","54074","KEN54074"
"1","54075","KEN54075"
"1","54076","KEN54076"
"1","54077","KEN54077"
"1","54078","KEN54078"
"1","54079","KEN54079"
"1","54080","KEN54080"
"1","54081","KEN54081"
"1","54082","KEN54082"
"1","54083","KEN54083"
"1","54084","KEN54084"
"1","54085","KEN54085"
"1","54086","KEN54086"
"1","54087","KEN54087"
"1","54088","KEN54088"
"1","54089","KEN54089"
"1","54090","KEN54090"
"1","54091","KEN54091"
"1","54092","KEN54092"
"1","54093","KEN54093"
"1","54094","KEN54094"
"1","54095","KEN54095"
"1","54096","KEN54096"
"1","54097","KEN54097"
"1","54098","KEN54098"
"1","54099","KEN54099"
"1","54100","KEN54100"
"1","54101","KEN54101"
"1","54102","KEN54102"
"1","54103","KEN54103"
"1","54104","KEN54104"
"1","54105","KEN54105"
"1","54106","KEN54106"
"1","54107","KEN54107"
"1","54108","KEN54108"
"1","54109","KEN54109"
"1","54110","KEN54110"
"1","54111","KEN54111"
"1","54112","KEN54112"
"1","54113","KEN54113"
"1","54114","KEN54114"
"1","54115","KEN54115"
"1","54116","KEN54116"
"1","54117","KEN54117"
"1","54118","KEN54118"
"1","54119","KEN54119"
"1","54120","KEN54120"
"1","54121","KEN54121"
"1","54122","KEN54122"
"1","54123","KEN54123"
"1","54124","KEN54124"
"1","54125","KEN54125"
"1","54126","KEN54126"
"1","54127","KEN54127"
"1","54128","KEN54128"
"1","54129","KEN54129"
"1","54130","KEN54130"
