1 NGA36712 NGA36712
1 NGA36713 NGA36713
1 NGA36714 NGA36714
1 NGA36715 NGA36715
1 NGA36716 NGA36716
1 NGA36717 NGA36717
1 NGA36718 NGA36718
1 NGA36719 NGA36719
1 NGA36720 NGA36720
1 NGA36721 NGA36721
1 NGA36722 NGA36722
1 NGA36723 NGA36723
1 NGA36724 NGA36724
1 NGA36725 NGA36725
1 NGA36726 NGA36726
1 NGA36727 NGA36727
1 NGA36728 NGA36728
1 NGA36729 NGA36729
1 NGA36730 NGA36730
1 NGA36731 NGA36731
1 NGA36732 NGA36732
1 NGA36733 NGA36733
1 NGA36734 NGA36734
1 NGA36735 NGA36735
1 NGA36736 NGA36736
1 NGA36737 NGA36737
1 NGA36738 NGA36738
1 NGA36739 NGA36739
1 NGA36740 NGA36740
1 NGA36741 NGA36741
1 NGA36742 NGA36742
1 NGA36743 NGA36743
1 NGA36744 NGA36744
1 NGA36745 NGA36745
1 NGA36746 NGA36746
1 NGA36747 NGA36747
1 NGA36748 NGA36748
1 NGA36749 NGA36749
1 NGA36750 NGA36750
1 NGA36751 NGA36751
1 NGA36752 NGA36752
1 NGA36753 NGA36753
1 NGA36754 NGA36754
1 NGA36755 NGA36755
1 NGA36756 NGA36756
1 NGA36757 NGA36757
1 NGA36758 NGA36758
1 NGA36759 NGA36759
1 NGA36760 NGA36760
1 NGA36761 NGA36761
1 NGA36762 NGA36762
1 NGA36763 NGA36763
1 NGA36764 NGA36764
1 NGA36765 NGA36765
1 NGA36766 NGA36766
1 NGA36767 NGA36767
1 NGA36768 NGA36768
1 NGA36769 NGA36769
1 NGA36770 NGA36770
1 NGA36771 NGA36771
1 NGA36772 NGA36772
1 NGA36773 NGA36773
1 NGA36774 NGA36774
1 NGA36775 NGA36775
1 NGA36776 NGA36776
1 NGA36777 NGA36777
1 NGA36778 NGA36778
1 NGA36779 NGA36779
1 NGA36780 NGA36780
1 NGA36781 NGA36781
1 NGA36782 NGA36782
1 NGA36783 NGA36783
1 NGA36784 NGA36784
1 NGA36785 NGA36785
1 NGA36786 NGA36786
1 NGA36787 NGA36787
1 NGA36788 NGA36788
1 NGA36789 NGA36789
1 NGA36790 NGA36790
1 NGA36791 NGA36791
1 NGA36792 NGA36792
1 NGA36793 NGA36793
1 NGA36794 NGA36794
1 NGA36795 NGA36795
1 NGA36796 NGA36796
1 NGA36797 NGA36797
1 NGA36798 NGA36798
1 NGA36799 NGA36799
1 NGA36800 NGA36800
1 NGA36801 NGA36801
1 NGA36802 NGA36802
1 NGA36803 NGA36803
1 NGA36804 NGA36804
1 NGA36805 NGA36805
1 NGA36806 NGA36806
1 NGA36807 NGA36807
1 NGA36808 NGA36808
1 NGA36809 NGA36809
1 NGA36810 NGA36810
1 NGA36811 NGA36811
1 NGA36812 NGA36812
1 NGA36813 NGA36813
1 NGA36814 NGA36814
1 NGA36815 NGA36815
1 NGA36816 NGA36816
1 NGA36817 NGA36817
1 NGA36818 NGA36818
1 NGA36819 NGA36819
1 NGA36820 NGA36820
1 NGA36821 NGA36821
1 NGA36822 NGA36822
1 NGA36823 NGA36823
1 NGA36824 NGA36824
1 NGA36825 NGA36825
1 NGA36826 NGA36826
1 NGA36827 NGA36827
1 NGA36828 NGA36828
1 NGA36829 NGA36829
1 NGA36830 NGA36830
1 NGA36831 NGA36831
1 NGA36832 NGA36832
1 NGA36833 NGA36833
1 NGA36834 NGA36834
1 NGA36835 NGA36835
1 NGA36836 NGA36836
1 NGA36837 NGA36837
1 NGA36838 NGA36838
1 NGA36839 NGA36839
1 NGA36840 NGA36840
1 NGA36841 NGA36841
1 NGA36842 NGA36842
1 NGA36843 NGA36843
1 NGA36844 NGA36844
1 NGA36845 NGA36845
1 NGA36846 NGA36846
1 NGA36847 NGA36847
1 NGA36848 NGA36848
1 NGA36849 NGA36849
1 NGA36850 NGA36850
1 NGA36851 NGA36851
1 NGA36852 NGA36852
1 NGA36853 NGA36853
1 NGA36854 NGA36854
1 NGA36855 NGA36855
1 NGA36856 NGA36856
1 NGA36857 NGA36857
1 NGA36858 NGA36858
1 NGA36859 NGA36859
1 NGA36860 NGA36860
1 SEN40227 SEN40227
1 SEN40228 SEN40228
1 SEN40229 SEN40229
1 SEN40231 SEN40231
1 TCD10683 TCD10683
1 TCD10684 TCD10684
1 TCD10686 TCD10686
1 TCD10688 TCD10688
1 TCD10689 TCD10689
1 TCD10691 TCD10691
1 TCD10692 TCD10692
1 TCD10693 TCD10693
1 TCD10694 TCD10694
1 TCD10695 TCD10695
1 TCD10696 TCD10696
1 TCD10697 TCD10697
1 TCD10698 TCD10698
1 TCD10699 TCD10699
1 TCD10700 TCD10700
1 TCD10701 TCD10701
1 TCD10702 TCD10702
1 TCD10703 TCD10703
1 TCD10704 TCD10704
1 TCD10705 TCD10705
1 TCD10706 TCD10706
1 TCD10707 TCD10707
1 TCD10708 TCD10708
1 TCD10709 TCD10709
1 TCD10710 TCD10710
1 TCD10711 TCD10711
1 TCD10712 TCD10712
1 TCD10713 TCD10713
1 TCD10714 TCD10714
1 TCD10715 TCD10715
1 TCD10716 TCD10716
1 TCD10717 TCD10717
1 TCD10718 TCD10718
1 TCD10719 TCD10719
1 TCD10721 TCD10721
1 TCD10722 TCD10722
1 TCD10723 TCD10723
1 TCD10725 TCD10725
1 TCD10726 TCD10726
1 TCD10727 TCD10727
1 TCD10728 TCD10728
1 TCD10729 TCD10729
1 TCD10730 TCD10730
1 TCD10731 TCD10731
1 TCD10732 TCD10732
1 TCD10733 TCD10733
1 TCD10734 TCD10734
1 TCD10735 TCD10735
1 TCD10739 TCD10739
1 TCD10740 TCD10740
1 TCD10741 TCD10741
1 TCD10742 TCD10742
1 TCD10743 TCD10743
1 TCD10745 TCD10745
1 TCD10747 TCD10747
1 TCD10748 TCD10748
1 TCD10749 TCD10749
1 TCD10750 TCD10750
1 TCD10751 TCD10751
1 TCD10752 TCD10752
1 TCD10753 TCD10753
1 TCD10754 TCD10754
1 TCD10755 TCD10755
1 TCD10756 TCD10756
1 TCD10757 TCD10757
1 TCD10758 TCD10758
1 TCD10759 TCD10759
1 TCD10780 TCD10780
1 TCD10781 TCD10781
1 TCD10782 TCD10782
1 TCD10786 TCD10786
1 TCD10787 TCD10787
1 TCD10788 TCD10788
1 TCD10789 TCD10789
1 TCD10790 TCD10790
1 TGO48666 TGO48666
1 TGO48668 TGO48668
1 TGO48669 TGO48669
1 TGO48670 TGO48670
1 TGO48671 TGO48671
1 TGO48672 TGO48672
1 TGO48673 TGO48673
1 TGO48674 TGO48674
1 TGO48675 TGO48675
1 TGO48676 TGO48676
1 TGO48677 TGO48677
1 TGO48678 TGO48678
1 TGO48680 TGO48680
1 TGO48681 TGO48681
1 TGO48682 TGO48682
1 TGO48683 TGO48683
1 TGO48684 TGO48684
1 TGO48685 TGO48685
1 TGO48686 TGO48686
1 TGO48687 TGO48687
1 TGO48688 TGO48688
1 TGO48689 TGO48689
1 TGO48690 TGO48690
1 TGO48691 TGO48691
1 TGO48692 TGO48692
1 TGO48693 TGO48693
1 TGO48694 TGO48694
1 TGO48695 TGO48695
1 TGO48696 TGO48696
1 TGO48697 TGO48697
1 TGO48698 TGO48698
1 TGO48699 TGO48699
1 TGO48700 TGO48700
1 TGO48701 TGO48701
1 TGO48704 TGO48704
1 TGO48705 TGO48705
1 TGO48706 TGO48706
1 TGO48707 TGO48707
1 TGO48708 TGO48708
1 TGO48709 TGO48709
1 TGO48710 TGO48710
1 TGO48711 TGO48711
1 TGO48712 TGO48712
1 TGO48713 TGO48713
1 TZA46459 TZA46459
1 TZA46460 TZA46460
1 TZA46461 TZA46461
1 TZA46462 TZA46462
1 TZA46463 TZA46463
1 TZA46464 TZA46464
1 TZA46465 TZA46465
1 TZA46466 TZA46466
1 TZA46467 TZA46467
1 TZA46468 TZA46468
1 TZA46469 TZA46469
1 TZA46470 TZA46470
1 TZA46471 TZA46471
1 TZA46472 TZA46472
1 TZA46473 TZA46473
1 TZA46474 TZA46474
1 TZA46475 TZA46475
1 TZA46476 TZA46476
1 TZA46477 TZA46477
1 TZA46478 TZA46478
1 TZA46479 TZA46479
1 TZA46480 TZA46480
1 TZA46481 TZA46481
1 TZA46482 TZA46482
1 TZA46483 TZA46483
1 TZA46484 TZA46484
1 TZA46485 TZA46485
1 TZA46486 TZA46486
1 TZA46487 TZA46487
1 TZA46488 TZA46488
1 TZA46489 TZA46489
1 TZA46490 TZA46490
1 TZA46491 TZA46491
1 TZA46492 TZA46492
1 TZA46493 TZA46493
1 TZA46494 TZA46494
1 TZA46495 TZA46495
1 TZA46496 TZA46496
1 TZA46497 TZA46497
1 TZA46498 TZA46498
1 TZA46499 TZA46499
1 TZA46500 TZA46500
1 TZA46501 TZA46501
1 TZA46502 TZA46502
1 TZA46503 TZA46503
1 TZA46504 TZA46504
1 TZA46505 TZA46505
1 TZA46506 TZA46506
1 TZA46507 TZA46507
