"","iso3_iu0","highest_ess_model"
"2585","AGO02086","mansoni_high_burden"
"2586","AGO02094","mansoni_high_burden"
"2587","AGO02097","mansoni_high_burden"
"2588","AGO02136","mansoni_high_burden"
"2589","AGO02213","mansoni_high_burden"
"2590","AGO02217","mansoni_high_burden"
"2591","ZMB50856","mansoni_high_burden"
"2592","ZMB50858","mansoni_high_burden"
"2593","ZMB50861","mansoni_high_burden"
"2594","ZMB53184","mansoni_high_burden"
"2595","UGA49843","mansoni_low_burden"
"2596","ETH19580","mansoni_high_burden"
"2597","ZWE52954","mansoni_high_burden"
"2598","GHA21665","mansoni_high_burden"
"2599","TGO48684","mansoni_high_burden"
"2600","AGO02127","mansoni_high_burden"
"2601","AGO02185","mansoni_high_burden"
"2602","AGO02186","mansoni_high_burden"
"2603","ETH19568","mansoni_low_burden"
"2604","RWA38118","mansoni_high_burden"
"2605","RWA38119","mansoni_low_burden"
"2606","ETH19578","mansoni_high_burden"
"2607","ZWE52946","mansoni_low_burden"
"2608","KEN54176","mansoni_low_burden"
"2609","KEN54263","mansoni_low_burden"
"2610","KEN54277","mansoni_low_burden"
"2611","KEN54279","mansoni_low_burden"
"2612","KEN54280","mansoni_low_burden"
"2613","KEN54278","mansoni_low_burden"
"2614","ETH19579","mansoni_low_burden"
"2615","ETH19583","mansoni_low_burden"
"2616","ETH19238","mansoni_high_burden"
"2617","ETH19581","mansoni_high_burden"
"2618","ETH19582","mansoni_high_burden"
"2619","ETH19208","mansoni_high_burden"
"2620","ETH19193","mansoni_high_burden"
"2621","RWA38114","mansoni_low_burden"
"2622","RWA38127","mansoni_low_burden"
"2623","RWA38132","mansoni_low_burden"
"2624","KEN54259","mansoni_high_burden"
"2625","KEN54260","mansoni_high_burden"
"2626","KEN54261","mansoni_high_burden"
"2627","GHA21626","mansoni_high_burden"
"2628","GHA21625","mansoni_high_burden"
"2629","GHA21519","mansoni_high_burden"
"2630","GHA21668","mansoni_high_burden"
"2631","GHA21667","mansoni_high_burden"
"2632","UGA49833","mansoni_low_burden"
"2633","UGA49841","mansoni_high_burden"
"2634","UGA49830","mansoni_high_burden"
"2635","ETH19127","mansoni_low_burden"
"2636","ETH18538","mansoni_high_burden"
"2637","ETH19588","mansoni_high_burden"
"2638","ETH19548","mansoni_low_burden"
"2639","ETH19172","mansoni_low_burden"
"2640","ETH19508","mansoni_high_burden"
"2641","ETH19463","mansoni_low_burden"
"2642","ETH19079","mansoni_high_burden"
"2643","ETH19435","mansoni_high_burden"
"2644","ETH18910","mansoni_high_burden"
"2645","ETH19485","mansoni_high_burden"
"2646","ETH18981","mansoni_high_burden"
"2647","ETH18964","mansoni_high_burden"
"2648","ETH18987","mansoni_high_burden"
"2649","ETH19572","mansoni_high_burden"
"2650","ETH19566","mansoni_low_burden"
"2651","ETH19513","mansoni_low_burden"
"2652","ETH19531","mansoni_high_burden"
"2653","ETH19532","mansoni_low_burden"
"2654","ETH19533","mansoni_high_burden"
"2655","ETH19511","mansoni_high_burden"
"2656","ETH19563","mansoni_high_burden"
"2657","ETH19567","mansoni_low_burden"
"2658","CIV15457","mansoni_high_burden"
"2659","ETH18501","mansoni_high_burden"
"2660","AGO02129","mansoni_high_burden"
"2661","AGO02212","mansoni_low_burden"
"2662","GIN22640","mansoni_high_burden"
"2663","GIN22636","mansoni_low_burden"
"2664","GNB23744","mansoni_low_burden"
"2665","GNB23743","mansoni_low_burden"
"2666","GNB23742","mansoni_low_burden"
"2667","GNB23646","mansoni_high_burden"
"2668","GNB23678","mansoni_high_burden"
"2669","GNB23740","mansoni_low_burden"
"2670","GNB23674","mansoni_high_burden"
"2671","GNB23643","mansoni_high_burden"
"2672","GNB23642","mansoni_high_burden"
"2673","GNB23670","mansoni_high_burden"
"2674","GNB23675","mansoni_low_burden"
"2675","GNB23673","mansoni_high_burden"
"2676","GNB23644","mansoni_high_burden"
"2677","GNB23676","mansoni_high_burden"
"2678","GNB23677","mansoni_high_burden"
"2679","GNB23671","mansoni_high_burden"
"2680","GNB23672","mansoni_high_burden"
"2681","GNB23679","mansoni_high_burden"
"2682","MRT31081","mansoni_low_burden"
"2683","MRT31082","mansoni_high_burden"
"2684","MRT31083","mansoni_high_burden"
"2685","MRT31051","mansoni_high_burden"
"2686","MRT31035","mansoni_low_burden"
"2687","MRT31079","mansoni_low_burden"
"2688","MRT31070","mansoni_high_burden"
"2689","MRT31084","mansoni_low_burden"
"2690","MRT31087","mansoni_low_burden"
"2691","MRT31086","mansoni_low_burden"
"2692","MRT31062","mansoni_low_burden"
"2693","MRT31050","mansoni_high_burden"
"2694","MRT31075","mansoni_high_burden"
"2695","MRT31074","mansoni_high_burden"
"2696","MRT31071","mansoni_low_burden"
"2697","MRT31072","mansoni_high_burden"
"2698","MRT31069","mansoni_high_burden"
"2699","MRT31073","mansoni_high_burden"
"2700","MRT31076","mansoni_high_burden"
"2701","MRT31077","mansoni_high_burden"
"2702","MRT31092","mansoni_high_burden"
"2703","SLE42257","mansoni_low_burden"
"2704","SLE42265","mansoni_high_burden"
"2705","SLE42266","mansoni_high_burden"
"2706","GMB47667","mansoni_high_burden"
"2707","GMB47624","mansoni_high_burden"
"2708","GMB47645","mansoni_high_burden"
"2709","GMB47632","mansoni_high_burden"
"2710","GMB47625","mansoni_high_burden"
"2711","GMB47626","mansoni_high_burden"
"2712","GMB47638","mansoni_high_burden"
"2713","GMB47643","mansoni_high_burden"
"2714","GMB47668","mansoni_high_burden"
"2715","GMB47649","mansoni_high_burden"
"2716","GHA21605","mansoni_high_burden"
"2717","GHA21607","mansoni_high_burden"
"2718","GHA21614","mansoni_high_burden"
"2719","GHA21621","mansoni_high_burden"
"2720","GHA21624","mansoni_low_burden"
"2721","GHA21604","mansoni_high_burden"
"2722","GHA21606","mansoni_high_burden"
"2723","GHA21616","mansoni_low_burden"
"2724","GHA21613","mansoni_low_burden"
"2725","GHA21617","mansoni_low_burden"
"2726","GHA21623","mansoni_low_burden"
"2727","GHA21618","mansoni_low_burden"
"2728","GHA21619","mansoni_low_burden"
"2729","GHA21620","mansoni_low_burden"
"2730","GHA21632","mansoni_high_burden"
"2731","GHA21631","mansoni_high_burden"
"2732","GHA21634","mansoni_high_burden"
"2733","GHA21638","mansoni_high_burden"
"2734","GHA21646","mansoni_high_burden"
"2735","GHA21633","mansoni_high_burden"
"2736","GHA21656","mansoni_low_burden"
"2737","GHA21497","mansoni_high_burden"
"2738","GHA21662","mansoni_high_burden"
"2739","GHA21664","mansoni_high_burden"
"2740","GHA21648","mansoni_low_burden"
"2741","GHA21649","mansoni_low_burden"
"2742","GHA21651","mansoni_high_burden"
"2743","GHA21652","mansoni_low_burden"
"2744","GHA21653","mansoni_low_burden"
"2745","GHA21661","mansoni_high_burden"
"2746","GHA21655","mansoni_low_burden"
"2747","GHA21672","mansoni_high_burden"
"2748","GHA21676","mansoni_low_burden"
"2749","GHA21678","mansoni_low_burden"
"2750","GHA21647","mansoni_low_burden"
"2751","GHA21650","mansoni_low_burden"
"2752","GHA21663","mansoni_high_burden"
"2753","GHA21675","mansoni_low_burden"
"2754","BEN03263","mansoni_high_burden"
"2755","BEN03216","mansoni_high_burden"
"2756","BEN03214","mansoni_low_burden"
"2757","BEN03229","mansoni_low_burden"
"2758","BEN03228","mansoni_low_burden"
"2759","NGA36350","mansoni_high_burden"
"2760","NGA37038","mansoni_high_burden"
"2761","NGA37039","mansoni_high_burden"
"2762","NGA36942","mansoni_high_burden"
"2763","NGA36952","mansoni_high_burden"
"2764","NGA36954","mansoni_high_burden"
"2765","NGA36634","mansoni_high_burden"
"2766","NGA36447","mansoni_high_burden"
"2767","NGA36342","mansoni_high_burden"
"2768","NGA36571","mansoni_high_burden"
"2769","NGA37040","mansoni_high_burden"
"2770","NGA36409","mansoni_low_burden"
"2771","NGA36395","mansoni_high_burden"
"2772","NGA36396","mansoni_high_burden"
"2773","NGA36397","mansoni_high_burden"
"2774","NGA36398","mansoni_high_burden"
"2775","NGA36399","mansoni_high_burden"
"2776","NGA36400","mansoni_high_burden"
"2777","NGA36403","mansoni_high_burden"
"2778","NGA36404","mansoni_high_burden"
"2779","NGA36405","mansoni_high_burden"
"2780","NGA36406","mansoni_high_burden"
"2781","NGA36843","mansoni_low_burden"
"2782","NGA36846","mansoni_low_burden"
"2783","NGA37020","mansoni_high_burden"
"2784","NGA37021","mansoni_high_burden"
"2785","NGA36338","mansoni_high_burden"
"2786","NGA36347","mansoni_high_burden"
"2787","NGA36348","mansoni_high_burden"
"2788","NGA36392","mansoni_high_burden"
"2789","NGA36393","mansoni_high_burden"
"2790","NGA36394","mansoni_high_burden"
"2791","NGA36375","mansoni_high_burden"
"2792","NGA36376","mansoni_low_burden"
"2793","NGA36377","mansoni_high_burden"
"2794","NGA36378","mansoni_high_burden"
"2795","NGA36379","mansoni_high_burden"
"2796","NGA36380","mansoni_high_burden"
"2797","NGA36381","mansoni_high_burden"
"2798","NGA36382","mansoni_high_burden"
"2799","NGA36416","mansoni_low_burden"
"2800","NGA36417","mansoni_high_burden"
"2801","NGA36383","mansoni_high_burden"
"2802","NGA36384","mansoni_high_burden"
"2803","NGA36385","mansoni_high_burden"
"2804","NGA36386","mansoni_high_burden"
"2805","NGA36388","mansoni_high_burden"
"2806","NGA36389","mansoni_high_burden"
"2807","NGA36390","mansoni_high_burden"
"2808","NGA36422","mansoni_low_burden"
"2809","NGA37022","mansoni_low_burden"
"2810","NGA37023","mansoni_high_burden"
"2811","NGA37024","mansoni_low_burden"
"2812","NGA37025","mansoni_high_burden"
"2813","NGA37026","mansoni_high_burden"
"2814","NGA37027","mansoni_high_burden"
"2815","NGA37028","mansoni_high_burden"
"2816","NGA37029","mansoni_high_burden"
"2817","NGA37030","mansoni_high_burden"
"2818","NGA37031","mansoni_high_burden"
"2819","NGA37032","mansoni_high_burden"
"2820","NGA37033","mansoni_high_burden"
"2821","NGA37034","mansoni_high_burden"
"2822","NGA37035","mansoni_high_burden"
"2823","NGA37036","mansoni_high_burden"
"2824","NGA37037","mansoni_low_burden"
"2825","NGA36450","mansoni_high_burden"
"2826","NGA36452","mansoni_high_burden"
"2827","NGA36453","mansoni_high_burden"
"2828","NGA36454","mansoni_high_burden"
"2829","NGA36506","mansoni_high_burden"
"2830","NGA36507","mansoni_high_burden"
"2831","NGA36508","mansoni_high_burden"
"2832","NGA36513","mansoni_high_burden"
"2833","NGA36512","mansoni_high_burden"
"2834","NGA36514","mansoni_high_burden"
"2835","NGA36519","mansoni_high_burden"
"2836","NGA36529","mansoni_high_burden"
"2837","NGA36974","mansoni_low_burden"
"2838","NGA36975","mansoni_low_burden"
"2839","NGA36535","mansoni_high_burden"
"2840","NGA36817","mansoni_low_burden"
"2841","NGA36819","mansoni_high_burden"
"2842","NGA36857","mansoni_low_burden"
"2843","NGA36860","mansoni_low_burden"
"2844","NGA36861","mansoni_low_burden"
"2845","NGA36920","mansoni_high_burden"
"2846","NGA36922","mansoni_high_burden"
"2847","NGA36921","mansoni_high_burden"
"2848","NGA36933","mansoni_high_burden"
"2849","NGA36935","mansoni_high_burden"
"2850","NGA37018","mansoni_high_burden"
"2851","NGA37019","mansoni_high_burden"
"2852","NGA36391","mansoni_high_burden"
"2853","CAF09671","mansoni_high_burden"
"2854","CAF09669","mansoni_high_burden"
"2855","CAF09666","mansoni_high_burden"
"2856","CAF09668","mansoni_high_burden"
"2857","CAF09674","mansoni_high_burden"
"2858","CAF09675","mansoni_high_burden"
"2859","CAF09672","mansoni_high_burden"
"2860","CAF09679","mansoni_high_burden"
"2861","CAF09678","mansoni_high_burden"
"2862","CAF09673","mansoni_high_burden"
"2863","CAF09676","mansoni_high_burden"
"2864","CAF09686","mansoni_high_burden"
"2865","CAF09684","mansoni_high_burden"
"2866","CAF09685","mansoni_high_burden"
"2867","CAF09689","mansoni_high_burden"
"2868","CAF09662","mansoni_high_burden"
"2869","CAF09667","mansoni_high_burden"
"2870","CAF09670","mansoni_high_burden"
"2871","CAF09695","mansoni_low_burden"
"2872","CAF09693","mansoni_high_burden"
"2873","CAF09694","mansoni_high_burden"
"2874","ERI17465","mansoni_low_burden"
"2875","ERI17432","mansoni_low_burden"
"2876","ERI17476","mansoni_high_burden"
"2877","ERI17458","mansoni_low_burden"
"2878","ERI17472","mansoni_high_burden"
"2879","ERI17437","mansoni_high_burden"
"2880","ERI17457","mansoni_low_burden"
"2881","ERI17436","mansoni_low_burden"
"2882","ERI17431","mansoni_low_burden"
"2883","ERI17460","mansoni_high_burden"
"2884","ERI17479","mansoni_high_burden"
"2885","ERI17466","mansoni_high_burden"
"2886","ERI17456","mansoni_low_burden"
"2887","ERI17462","mansoni_high_burden"
"2888","ERI17463","mansoni_high_burden"
"2889","ERI17468","mansoni_high_burden"
"2890","ERI17481","mansoni_high_burden"
"2891","ERI17475","mansoni_low_burden"
"2892","ERI17453","mansoni_low_burden"
"2893","ERI17452","mansoni_high_burden"
"2894","ERI17455","mansoni_low_burden"
"2895","KEN54251","mansoni_low_burden"
"2896","KEN54249","mansoni_low_burden"
"2897","KEN54252","mansoni_high_burden"
"2898","KEN54129","mansoni_high_burden"
"2899","KEN54235","mansoni_high_burden"
"2900","KEN54236","mansoni_high_burden"
"2901","KEN54237","mansoni_high_burden"
"2902","KEN54238","mansoni_high_burden"
"2903","KEN54239","mansoni_high_burden"
"2904","KEN54232","mansoni_high_burden"
"2905","KEN54233","mansoni_high_burden"
"2906","KEN54178","mansoni_low_burden"
"2907","KEN54179","mansoni_high_burden"
"2908","KEN54180","mansoni_high_burden"
"2909","KEN54181","mansoni_high_burden"
"2910","KEN54182","mansoni_high_burden"
"2911","KEN54183","mansoni_low_burden"
"2912","KEN54184","mansoni_high_burden"
"2913","KEN54128","mansoni_high_burden"
"2914","KEN54094","mansoni_high_burden"
"2915","KEN54097","mansoni_low_burden"
"2916","KEN54075","mansoni_high_burden"
"2917","KEN54076","mansoni_high_burden"
"2918","KEN54077","mansoni_high_burden"
"2919","KEN54078","mansoni_high_burden"
"2920","KEN54079","mansoni_high_burden"
"2921","KEN54080","mansoni_high_burden"
"2922","KEN54081","mansoni_high_burden"
"2923","KEN54082","mansoni_high_burden"
"2924","KEN54083","mansoni_high_burden"
"2925","KEN54084","mansoni_high_burden"
"2926","KEN54085","mansoni_high_burden"
"2927","KEN54086","mansoni_high_burden"
"2928","KEN54069","mansoni_high_burden"
"2929","KEN54070","mansoni_high_burden"
"2930","KEN54071","mansoni_high_burden"
"2931","KEN54072","mansoni_high_burden"
"2932","KEN54073","mansoni_high_burden"
"2933","KEN54074","mansoni_high_burden"
"2934","KEN54270","mansoni_low_burden"
"2935","KEN54271","mansoni_high_burden"
"2936","KEN54272","mansoni_low_burden"
"2937","KEN54273","mansoni_low_burden"
"2938","KEN54274","mansoni_low_burden"
"2939","KEN54275","mansoni_low_burden"
"2940","KEN54265","mansoni_low_burden"
"2941","KEN54052","mansoni_low_burden"
"2942","KEN54054","mansoni_high_burden"
"2943","KEN54053","mansoni_low_burden"
"2944","KEN54185","mansoni_low_burden"
"2945","KEN54189","mansoni_low_burden"
"2946","KEN54191","mansoni_low_burden"
"2947","KEN54195","mansoni_high_burden"
"2948","KEN54188","mansoni_low_burden"
"2949","KEN54192","mansoni_high_burden"
"2950","KEN54194","mansoni_low_burden"
"2951","KEN54186","mansoni_low_burden"
"2952","KEN54193","mansoni_low_burden"
"2953","KEN54196","mansoni_low_burden"
"2954","KEN54197","mansoni_low_burden"
"2955","KEN54187","mansoni_high_burden"
"2956","KEN54198","mansoni_high_burden"
"2957","KEN54199","mansoni_low_burden"
"2958","KEN54200","mansoni_low_burden"
"2959","KEN54201","mansoni_high_burden"
"2960","KEN54190","mansoni_low_burden"
"2961","KEN54164","mansoni_high_burden"
"2962","KEN54098","mansoni_high_burden"
"2963","KEN54099","mansoni_high_burden"
"2964","KEN54100","mansoni_high_burden"
"2965","KEN54101","mansoni_high_burden"
"2966","KEN54245","mansoni_low_burden"
"2967","KEN54102","mansoni_high_burden"
"2968","KEN54103","mansoni_high_burden"
"2969","KEN54226","mansoni_high_burden"
"2970","KEN54165","mansoni_high_burden"
"2971","KEN54227","mansoni_high_burden"
"2972","KEN54104","mansoni_high_burden"
"2973","KEN54105","mansoni_high_burden"
"2974","KEN54106","mansoni_high_burden"
"2975","KEN54247","mansoni_low_burden"
"2976","KEN54248","mansoni_low_burden"
"2977","KEN54171","mansoni_low_burden"
"2978","KEN54228","mansoni_high_burden"
"2979","KEN54163","mansoni_low_burden"
"2980","KEN54162","mansoni_low_burden"
"2981","KEN54161","mansoni_low_burden"
"2982","KEN54160","mansoni_low_burden"
"2983","KEN54159","mansoni_low_burden"
"2984","KEN54158","mansoni_low_burden"
"2985","KEN54157","mansoni_low_burden"
"2986","KEN54156","mansoni_low_burden"
"2987","KEN54155","mansoni_low_burden"
"2988","KEN54257","mansoni_low_burden"
"2989","KEN54256","mansoni_low_burden"
"2990","KEN54034","mansoni_high_burden"
"2991","KEN54033","mansoni_high_burden"
"2992","KEN54140","mansoni_low_burden"
"2993","KEN54142","mansoni_low_burden"
"2994","KEN54114","mansoni_low_burden"
"2995","KEN54133","mansoni_high_burden"
"2996","KEN54137","mansoni_low_burden"
"2997","KEN54136","mansoni_high_burden"
"2998","KEN54132","mansoni_high_burden"
"2999","KEN54135","mansoni_low_burden"
"3000","KEN54131","mansoni_high_burden"
"3001","KEN54138","mansoni_low_burden"
"3002","KEN54203","mansoni_high_burden"
"3003","KEN54007","mansoni_high_burden"
"3004","KEN54010","mansoni_high_burden"
"3005","KEN54008","mansoni_high_burden"
"3006","KEN54011","mansoni_high_burden"
"3007","KEN54009","mansoni_high_burden"
"3008","KEN54057","mansoni_low_burden"
"3009","KEN54022","mansoni_low_burden"
"3010","KEN54059","mansoni_high_burden"
"3011","KEN54061","mansoni_low_burden"
"3012","KEN54016","mansoni_low_burden"
"3013","KEN54025","mansoni_low_burden"
"3014","KEN54068","mansoni_high_burden"
"3015","KEN54026","mansoni_low_burden"
"3016","KEN54027","mansoni_low_burden"
"3017","KEN54017","mansoni_low_burden"
"3018","KEN54058","mansoni_high_burden"
"3019","KEN54216","mansoni_low_burden"
"3020","KEN54202","mansoni_high_burden"
"3021","KEN54001","mansoni_low_burden"
"3022","KEN54217","mansoni_low_burden"
"3023","KEN54004","mansoni_low_burden"
"3024","KEN54218","mansoni_high_burden"
"3025","KEN54204","mansoni_high_burden"
"3026","KEN54028","mansoni_low_burden"
"3027","KEN54029","mansoni_low_burden"
"3028","KEN54206","mansoni_high_burden"
"3029","KEN54030","mansoni_low_burden"
"3030","KEN54031","mansoni_low_burden"
"3031","KEN54005","mansoni_low_burden"
"3032","KEN54208","mansoni_high_burden"
"3033","KEN54219","mansoni_low_burden"
"3034","KEN54210","mansoni_low_burden"
"3035","KEN54211","mansoni_high_burden"
"3036","KEN54214","mansoni_low_burden"
"3037","KEN54242","mansoni_low_burden"
"3038","KEN54215","mansoni_high_burden"
"3039","KEN54221","mansoni_low_burden"
"3040","KEN54220","mansoni_high_burden"
"3041","SSD44367","mansoni_low_burden"
"3042","SSD44363","mansoni_low_burden"
"3043","SSD44369","mansoni_low_burden"
"3044","SSD44362","mansoni_low_burden"
"3045","SSD44370","mansoni_low_burden"
"3046","SSD44364","mansoni_low_burden"
"3047","SSD44353","mansoni_high_burden"
"3048","SSD44359","mansoni_low_burden"
"3049","SSD44368","mansoni_low_burden"
"3050","SSD44366","mansoni_high_burden"
"3051","SSD44365","mansoni_high_burden"
"3052","SSD44388","mansoni_low_burden"
"3053","SSD44322","mansoni_low_burden"
"3054","SSD44320","mansoni_high_burden"
"3055","SSD44321","mansoni_low_burden"
"3056","SSD44324","mansoni_low_burden"
"3057","SSD44331","mansoni_high_burden"
"3058","SSD44326","mansoni_low_burden"
"3059","SSD44329","mansoni_low_burden"
"3060","SSD44325","mansoni_low_burden"
"3061","SSD44332","mansoni_low_burden"
"3062","SSD44328","mansoni_low_burden"
"3063","SSD44330","mansoni_low_burden"
"3064","SSD44354","mansoni_low_burden"
"3065","SSD44350","mansoni_low_burden"
"3066","SSD44397","mansoni_high_burden"
"3067","SSD44390","mansoni_low_burden"
"3068","SSD44396","mansoni_high_burden"
"3069","SSD44387","mansoni_high_burden"
"3070","SSD44384","mansoni_low_burden"
"3071","SSD44385","mansoni_high_burden"
"3072","SSD44389","mansoni_high_burden"
"3073","SSD44403","mansoni_high_burden"
"3074","SSD44401","mansoni_low_burden"
"3075","SSD44392","mansoni_high_burden"
"3076","SSD44391","mansoni_low_burden"
"3077","SSD44400","mansoni_low_burden"
"3078","SSD44341","mansoni_low_burden"
"3079","SSD44338","mansoni_low_burden"
"3080","SSD44342","mansoni_high_burden"
"3081","SSD44382","mansoni_low_burden"
"3082","SSD44376","mansoni_low_burden"
"3083","SSD44374","mansoni_high_burden"
"3084","SSD44373","mansoni_high_burden"
"3085","SSD44335","mansoni_high_burden"
"3086","SSD44380","mansoni_low_burden"
"3087","SSD44377","mansoni_high_burden"
"3088","SSD44371","mansoni_high_burden"
"3089","SSD44372","mansoni_low_burden"
"3090","SSD44346","mansoni_low_burden"
"3091","SSD44344","mansoni_low_burden"
"3092","SSD44336","mansoni_low_burden"
"3093","SSD44347","mansoni_low_burden"
"3094","SSD44333","mansoni_low_burden"
"3095","SSD44334","mansoni_high_burden"
"3096","SSD44379","mansoni_low_burden"
"3097","SSD44378","mansoni_high_burden"
"3098","SSD44375","mansoni_low_burden"
"3099","SDN66128","mansoni_high_burden"
"3100","SDN66042","mansoni_low_burden"
"3101","SDN66118","mansoni_low_burden"
"3102","SDN66113","mansoni_high_burden"
"3103","SDN66038","mansoni_low_burden"
"3104","SDN66124","mansoni_low_burden"
"3105","SDN66123","mansoni_high_burden"
"3106","SDN66114","mansoni_high_burden"
"3107","SDN66060","mansoni_high_burden"
"3108","SDN66057","mansoni_high_burden"
"3109","SDN66061","mansoni_low_burden"
"3110","SDN66058","mansoni_high_burden"
"3111","SDN66095","mansoni_low_burden"
"3112","SDN66096","mansoni_low_burden"
"3113","SDN66016","mansoni_high_burden"
"3114","SDN66048","mansoni_low_burden"
"3115","SDN66007","mansoni_low_burden"
"3116","SDN66023","mansoni_high_burden"
"3117","SDN66021","mansoni_high_burden"
"3118","SDN66024","mansoni_high_burden"
"3119","SDN66020","mansoni_high_burden"
"3120","SDN66008","mansoni_low_burden"
"3121","SDN66015","mansoni_high_burden"
"3122","SDN66012","mansoni_low_burden"
"3123","SDN66010","mansoni_high_burden"
"3124","SDN66013","mansoni_high_burden"
"3125","SDN66017","mansoni_high_burden"
"3126","SDN66014","mansoni_low_burden"
"3127","SDN66022","mansoni_low_burden"
"3128","SDN66156","mansoni_low_burden"
"3129","SDN66151","mansoni_high_burden"
"3130","SDN66130","mansoni_low_burden"
"3131","SDN66140","mansoni_low_burden"
"3132","SDN66134","mansoni_low_burden"
"3133","SDN66141","mansoni_high_burden"
"3134","SDN66138","mansoni_high_burden"
"3135","SDN66133","mansoni_low_burden"
"3136","SDN66136","mansoni_high_burden"
"3137","SDN66139","mansoni_high_burden"
"3138","SDN66137","mansoni_high_burden"
"3139","SDN66131","mansoni_low_burden"
"3140","SDN66153","mansoni_low_burden"
"3141","SSD44383","mansoni_low_burden"
"3142","SDN66157","mansoni_high_burden"
"3143","SDN66018","mansoni_high_burden"
"3144","TZA46623","mansoni_low_burden"
"3145","UGA49759","mansoni_low_burden"
"3146","UGA49769","mansoni_low_burden"
"3147","UGA49774","mansoni_low_burden"
"3148","UGA49776","mansoni_high_burden"
"3149","UGA49788","mansoni_low_burden"
"3150","UGA49795","mansoni_low_burden"
"3151","UGA49811","mansoni_low_burden"
"3152","UGA49709","mansoni_low_burden"
"3153","UGA49717","mansoni_low_burden"
"3154","UGA49706","mansoni_low_burden"
"3155","UGA49781","mansoni_low_burden"
"3156","UGA49803","mansoni_high_burden"
"3157","UGA49767","mansoni_low_burden"
"3158","UGA49715","mansoni_low_burden"
"3159","UGA49762","mansoni_low_burden"
"3160","UGA49770","mansoni_low_burden"
"3161","UGA49727","mansoni_low_burden"
"3162","UGA49837","mansoni_high_burden"
"3163","UGA49755","mansoni_low_burden"
"3164","UGA49797","mansoni_low_burden"
"3165","UGA49722","mansoni_low_burden"
"3166","UGA49741","mansoni_low_burden"
"3167","UGA49749","mansoni_low_burden"
"3168","UGA49750","mansoni_low_burden"
"3169","UGA49757","mansoni_low_burden"
"3170","UGA49778","mansoni_low_burden"
"3171","UGA49842","mansoni_low_burden"
"3172","UGA49800","mansoni_low_burden"
"3173","UGA49724","mansoni_low_burden"
"3174","UGA49787","mansoni_low_burden"
"3175","UGA49813","mansoni_high_burden"
"3176","UGA49775","mansoni_low_burden"
"3177","UGA49726","mansoni_low_burden"
"3178","UGA49730","mansoni_low_burden"
"3179","UGA49760","mansoni_low_burden"
"3180","UGA49819","mansoni_low_burden"
"3181","UGA49821","mansoni_low_burden"
"3182","UGA49753","mansoni_low_burden"
"3183","UGA49826","mansoni_low_burden"
"3184","UGA49829","mansoni_low_burden"
"3185","UGA49832","mansoni_low_burden"
"3186","UGA49744","mansoni_low_burden"
"3187","UGA49786","mansoni_low_burden"
"3188","ETH18894","mansoni_high_burden"
"3189","ETH18740","mansoni_high_burden"
"3190","ETH18743","mansoni_high_burden"
"3191","ETH18487","mansoni_low_burden"
"3192","ETH19276","mansoni_high_burden"
"3193","ETH18500","mansoni_high_burden"
"3194","ETH18813","mansoni_high_burden"
"3195","ETH18488","mansoni_low_burden"
"3196","ETH18534","mansoni_low_burden"
"3197","ETH18755","mansoni_low_burden"
"3198","ETH18756","mansoni_low_burden"
"3199","ETH19125","mansoni_high_burden"
"3200","ETH19115","mansoni_high_burden"
"3201","ETH19116","mansoni_high_burden"
"3202","ETH18758","mansoni_low_burden"
"3203","ETH18738","mansoni_high_burden"
"3204","ETH18763","mansoni_low_burden"
"3205","ETH18539","mansoni_high_burden"
"3206","ETH19349","mansoni_low_burden"
"3207","ETH19117","mansoni_low_burden"
"3208","ETH19449","mansoni_high_burden"
"3209","ETH18542","mansoni_high_burden"
"3210","ETH18489","mansoni_high_burden"
"3211","ETH19118","mansoni_high_burden"
"3212","ETH19128","mansoni_high_burden"
"3213","ETH19515","mansoni_low_burden"
"3214","ETH19464","mansoni_high_burden"
"3215","ETH18543","mansoni_low_burden"
"3216","ETH19587","mansoni_low_burden"
"3217","ETH19481","mansoni_high_burden"
"3218","ETH18766","mansoni_high_burden"
"3219","ETH18767","mansoni_high_burden"
"3220","ETH18768","mansoni_high_burden"
"3221","ETH18545","mansoni_low_burden"
"3222","ETH19431","mansoni_low_burden"
"3223","ETH18546","mansoni_high_burden"
"3224","ETH18504","mansoni_high_burden"
"3225","ETH19284","mansoni_low_burden"
"3226","ETH19239","mansoni_low_burden"
"3227","ETH19400","mansoni_low_burden"
"3228","ETH19365","mansoni_high_burden"
"3229","ETH19338","mansoni_high_burden"
"3230","ETH18777","mansoni_high_burden"
"3231","ETH19457","mansoni_high_burden"
"3232","ETH18551","mansoni_high_burden"
"3233","ETH18780","mansoni_high_burden"
"3234","ETH18782","mansoni_high_burden"
"3235","ETH18774","mansoni_high_burden"
"3236","ETH18784","mansoni_low_burden"
"3237","ETH18778","mansoni_low_burden"
"3238","ETH19504","mansoni_low_burden"
"3239","ETH18507","mansoni_high_burden"
"3240","ETH18785","mansoni_high_burden"
"3241","ETH19051","mansoni_low_burden"
"3242","ETH18883","mansoni_high_burden"
"3243","ETH18787","mansoni_high_burden"
"3244","ETH19378","mansoni_low_burden"
"3245","ETH18788","mansoni_high_burden"
"3246","ETH18789","mansoni_low_burden"
"3247","ETH19141","mansoni_high_burden"
"3248","ETH19402","mansoni_low_burden"
"3249","ETH18770","mansoni_low_burden"
