"Group_name","IU_ID","IU_ID2","CoverageGroup","Group"
"4297","13915","COD13915"
"4287","13918","COD13918"
"4323","13919","COD13919"
"4288","13920","COD13920"
"4336","13921","COD13921"
"4289","13923","COD13923"
"4298","13924","COD13924"
"4324","13925","COD13925"
"4299","13926","COD13926"
"4325","13927","COD13927"
"4326","13928","COD13928"
"4729","13929","COD13929"
"4327","13930","COD13930"
"4290","13933","COD13933"
"4300","13940","COD13940"
"4291","13943","COD13943"
"4328","13944","COD13944"
"4292","13945","COD13945"
"4301","13946","COD13946"
"4329","13949","COD13949"
"4330","13950","COD13950"
"4331","13952","COD13952"
"4293","13953","COD13953"
"4294","13955","COD13955"
"4332","13957","COD13957"
"4866","13962","COD13962"
"4867","13963","COD13963"
"4346","13964","COD13964"
"4295","13966","COD13966"
"4742","13970","COD13970"
"4743","13971","COD13971"
"4868","13975","COD13975"
"4751","13980","COD13980"
"4869","13983","COD13983"
"4238","13984","COD13984"
"4239","13986","COD13986"
"4057","13988","COD13988"
"4226","13989","COD13989"
"4870","13990","COD13990"
"4241","13991","COD13991"
"4755","13993","COD13993"
"4871","13996","COD13996"
"4872","13998","COD13998"
"4242","14000","COD14000"
"4761","14002","COD14002"
"4764","14005","COD14005"
"4873","14007","COD14007"
"1318","14010","COD14010"
"4127","14016","COD14016"
"1319","14018","COD14018"
"4877","14022","COD14022"
"1320","14025","COD14025"
"4878","14026","COD14026"
"4879","14029","COD14029"
"4882","14036","COD14036"
"4883","14038","COD14038"
"4128","14039","COD14039"
"568","14042","COD14042"
"4884","14047","COD14047"
"4129","14051","COD14051"
"4887","14054","COD14054"
"4888","14055","COD14055"
"4130","14056","COD14056"
"4769","14058","COD14058"
"4305","14059","COD14059"
"4889","14060","COD14060"
"4063","14061","COD14061"
"4064","14062","COD14062"
"4108","14066","COD14066"
"4890","14070","COD14070"
"4131","14072","COD14072"
"4065","14073","COD14073"
"4244","14074","COD14074"
"4770","14075","COD14075"
"4891","14076","COD14076"
"4892","14077","COD14077"
"4132","14079","COD14079"
"4307","14080","COD14080"
"4066","14081","COD14081"
"4893","14082","COD14082"
"4894","14085","COD14085"
"4895","14087","COD14087"
"4245","14089","COD14089"
"4109","14090","COD14090"
"4067","14094","COD14094"
"4896","14095","COD14095"
"4897","14096","COD14096"
"4771","14099","COD14099"
"4069","14101","COD14101"
"4250","14102","COD14102"
"4070","14103","COD14103"
"4527","14106","COD14106"
"4071","14107","COD14107"
"4248","14109","COD14109"
"4898","14111","COD14111"
"4899","14112","COD14112"
"4277","14113","COD14113"
"4900","14114","COD14114"
"4901","14115","COD14115"
"952","14116","COD14116"
"4902","14117","COD14117"
"4772","14118","COD14118"
"4903","14120","COD14120"
"4072","14121","COD14121"
"4904","14122","COD14122"
"4073","14123","COD14123"
"4905","14126","COD14126"
"4906","14128","COD14128"
"4907","14129","COD14129"
"4908","14130","COD14130"
"4909","14131","COD14131"
"4910","14132","COD14132"
"4911","14133","COD14133"
"4912","14134","COD14134"
"4913","14136","COD14136"
"4914","14137","COD14137"
"4915","14138","COD14138"
"4916","14139","COD14139"
"4917","14140","COD14140"
"4918","14142","COD14142"
"4919","14144","COD14144"
"4920","14145","COD14145"
"4921","14146","COD14146"
"4922","14147","COD14147"
"4923","14148","COD14148"
"4924","14149","COD14149"
"4925","14150","COD14150"
"4926","14151","COD14151"
"4927","14153","COD14153"
"4928","14154","COD14154"
