"547","SEN40225","mansoni_low_burden"
"549","NGA36815","mansoni_low_burden"
"551","NGA36527","mansoni_low_burden"
"552","NGA36537","mansoni_low_burden"
"553","NGA36536","mansoni_low_burden"
"559","NGA37099","mansoni_low_burden"
"561","AGO02205","mansoni_low_burden"
"562","GHA21382","mansoni_low_burden"
"567","NGA36663","mansoni_low_burden"
"568","COD14042","mansoni_low_burden"
"569","NGA36569","mansoni_low_burden"
"571","NGA36937","mansoni_low_burden"
"572","NGA36352","mansoni_low_burden"
"574","NGA36936","mansoni_low_burden"
"579","TGO48701","mansoni_low_burden"
"582","TGO48668","mansoni_low_burden"
"583","TGO48704","mansoni_low_burden"
"584","TGO48695","mansoni_low_burden"
"586","TGO48673","mansoni_low_burden"
"589","MOZ33244","mansoni_low_burden"
"591","MLI30033","mansoni_low_burden"
"596","TGO48670","mansoni_low_burden"
"601","ERI17429","mansoni_low_burden"
"602","ERI17441","mansoni_low_burden"
"606","MOZ33108","mansoni_low_burden"
"612","GHA21394","mansoni_low_burden"
"614","ETH18878","mansoni_low_burden"
"615","GHA21391","mansoni_low_burden"
"619","NGA36611","mansoni_low_burden"
"622","NGA36906","mansoni_low_burden"
"623","NGA37070","mansoni_low_burden"
"624","NGA36523","mansoni_low_burden"
"625","NGA36543","mansoni_low_burden"
"626","ETH19192","mansoni_low_burden"
"631","SEN40211","mansoni_low_burden"
"635","SEN40174","mansoni_low_burden"
"636","SEN40172","mansoni_low_burden"
"637","SEN40198","mansoni_low_burden"
"638","SEN40188","mansoni_low_burden"
"642","SEN40210","mansoni_low_burden"
"643","SEN40224","mansoni_low_burden"
"644","SEN40208","mansoni_low_burden"
"649","AGO02204","mansoni_low_burden"
"651","GHA21551","mansoni_low_burden"
"653","GHA21581","mansoni_low_burden"
"654","GHA21456","mansoni_low_burden"
"655","GHA21540","mansoni_low_burden"
"656","GHA21574","mansoni_low_burden"
"657","GHA21603","mansoni_low_burden"
"658","GHA21397","mansoni_low_burden"
"661","ETH18783","mansoni_low_burden"
"662","ETH18935","mansoni_low_burden"
"663","GHA21534","mansoni_low_burden"
"667","NGA36874","mansoni_low_burden"
"674","BEN03235","mansoni_low_burden"
"675","BEN03238","mansoni_low_burden"
"676","BEN03251","mansoni_low_burden"
"677","BEN03223","mansoni_low_burden"
"678","SEN40213","mansoni_low_burden"
"680","NGA37041","mansoni_low_burden"
"681","NGA36561","mansoni_low_burden"
"682","NGA36568","mansoni_low_burden"
"685","ZWE52963","mansoni_low_burden"
"686","ZWE52917","mansoni_low_burden"
"687","SEN40171","mansoni_low_burden"
"690","AGO02193","mansoni_low_burden"
"691","AGO02202","mansoni_low_burden"
"692","AGO02207","mansoni_low_burden"
"693","ETH18602","mansoni_low_burden"
"696","ETH18645","mansoni_low_burden"
"701","SEN40164","mansoni_low_burden"
"702","GHA21421","mansoni_low_burden"
"703","GHA21505","mansoni_low_burden"
"707","SEN40207","mansoni_low_burden"
"712","NGA37066","mansoni_low_burden"
"713","ETH18641","mansoni_low_burden"
"714","NGA36816","mansoni_low_burden"
"721","NGA37072","mansoni_low_burden"
"722","ETH19032","mansoni_low_burden"
"725","ETH18802","mansoni_low_burden"
"728","ETH18991","mansoni_low_burden"
"729","SEN40168","mansoni_low_burden"
"730","SEN40169","mansoni_low_burden"
"731","NGA36565","mansoni_low_burden"
"734","ETH18751","mansoni_low_burden"
"736","ETH18954","mansoni_low_burden"
"737","ETH18957","mansoni_low_burden"
"739","NGA36575","mansoni_low_burden"
"748","ETH18849","mansoni_low_burden"
"753","NGA37076","mansoni_low_burden"
"754","SEN40186","mansoni_low_burden"
"755","NGA36576","mansoni_low_burden"
"759","NGA36525","mansoni_low_burden"
"760","ETH18754","mansoni_low_burden"
"761","ETH18550","mansoni_low_burden"
"762","ETH18558","mansoni_low_burden"
"768","NGA36346","mansoni_low_burden"
"772","NGA36841","mansoni_low_burden"
"773","NGA37060","mansoni_low_burden"
"774","NGA37061","mansoni_low_burden"
"777","MOZ33246","mansoni_low_burden"
"778","MOZ33137","mansoni_low_burden"
"780","BEN03224","mansoni_low_burden"
"781","MOZ33133","mansoni_low_burden"
"783","NGA36595","mansoni_low_burden"
"784","NGA36556","mansoni_low_burden"
"785","NGA36553","mansoni_low_burden"
"786","NGA36559","mansoni_low_burden"
"788","NGA37007","mansoni_low_burden"
"789","NGA36866","mansoni_low_burden"
"791","ETH18623","mansoni_low_burden"
"792","NGA36873","mansoni_low_burden"
"794","NGA37098","mansoni_low_burden"
"795","NGA37110","mansoni_low_burden"
"797","NGA36533","mansoni_low_burden"
"799","NGA37108","mansoni_low_burden"
"800","NGA37109","mansoni_low_burden"
"801","NGA37097","mansoni_low_burden"
"804","NGA37101","mansoni_low_burden"
"806","COD13874","mansoni_low_burden"
"808","NGA36868","mansoni_low_burden"
"813","NGA36864","mansoni_low_burden"
"814","NGA37009","mansoni_low_burden"
"819","AGO02190","mansoni_low_burden"
"826","AGO02116","mansoni_low_burden"
"828","AGO02118","mansoni_low_burden"
"829","AGO02119","mansoni_low_burden"
"830","AGO02120","mansoni_low_burden"
"831","AGO02122","mansoni_low_burden"
"832","AGO02123","mansoni_low_burden"
"834","AGO02126","mansoni_low_burden"
"835","NGA37001","mansoni_low_burden"
"836","NGA37003","mansoni_low_burden"
"837","NGA37004","mansoni_low_burden"
"838","NGA37005","mansoni_low_burden"
"839","NGA37011","mansoni_low_burden"
"840","NGA36548","mansoni_low_burden"
"888","GHA21388","mansoni_low_burden"
"893","GHA21558","mansoni_low_burden"
"895","NGA36341","mansoni_low_burden"
"896","NGA36631","mansoni_low_burden"
"897","NGA36643","mansoni_low_burden"
"898","NGA36647","mansoni_low_burden"
"899","NGA36651","mansoni_low_burden"
"903","MOZ33146","mansoni_low_burden"
"904","MOZ33103","mansoni_low_burden"
"905","ETH18753","mansoni_low_burden"
"907","NGA37010","mansoni_low_burden"
"908","NGA37014","mansoni_low_burden"
"909","NGA36633","mansoni_low_burden"
"910","NGA36344","mansoni_low_burden"
"913","NGA36640","mansoni_low_burden"
"918","NGA36646","mansoni_low_burden"
"920","NGA36650","mansoni_low_burden"
"921","NGA36652","mansoni_low_burden"
"925","NGA36912","mansoni_low_burden"
"928","NGA36931","mansoni_low_burden"
"932","ETH18741","mansoni_low_burden"
"934","CIV15344","mansoni_low_burden"
"935","CIV15331","mansoni_low_burden"
"937","CIV15333","mansoni_low_burden"
"952","COD14116","mansoni_low_burden"
"956","BEN03220","mansoni_low_burden"
"963","NGA37064","mansoni_low_burden"
"964","NGA36351","mansoni_low_burden"
"970","NGA36340","mansoni_low_burden"
"972","NGA36638","mansoni_low_burden"
"974","NGA36927","mansoni_low_burden"
"976","ETH19331","mansoni_low_burden"
"982","NGA36895","mansoni_low_burden"
"983","NGA36738","mansoni_low_burden"
"984","NGA36708","mansoni_low_burden"
"985","NGA36711","mansoni_low_burden"
"987","NGA36749","mansoni_low_burden"
"988","ZMB53176","mansoni_low_burden"
"989","NGA36877","mansoni_low_burden"
"990","NGA36876","mansoni_low_burden"
"992","NGA36897","mansoni_low_burden"
"995","NGA36884","mansoni_low_burden"
"1002","NGA37068","mansoni_low_burden"
"1006","NGA36510","mansoni_low_burden"
"1010","NGA36621","mansoni_low_burden"
"1011","NGA36521","mansoni_low_burden"
"1012","ETH19126","mansoni_low_burden"
"1013","ETH18513","mansoni_low_burden"
"1014","ETH18689","mansoni_low_burden"
"1015","ETH18698","mansoni_low_burden"
"1017","MLI29985","mansoni_low_burden"
"1018","ETH18660","mansoni_low_burden"
"1019","NGA37050","mansoni_low_burden"
"1022","ETH18731","mansoni_low_burden"
"1023","ETH19175","mansoni_low_burden"
"1026","NGA36579","mansoni_low_burden"
"1028","NGA36425","mansoni_low_burden"
"1030","NGA36424","mansoni_low_burden"
"1032","NGA36900","mansoni_low_burden"
"1034","NGA36919","mansoni_low_burden"
"1035","NGA36725","mansoni_low_burden"
"1037","NGA36757","mansoni_low_burden"
"1038","NGA36689","mansoni_low_burden"
"1039","NGA36767","mansoni_low_burden"
"1042","NGA36810","mansoni_low_burden"
"1044","NGA36958","mansoni_low_burden"
"1045","NGA36701","mansoni_low_burden"
"1047","BEN03265","mansoni_low_burden"
"1049","NGA36590","mansoni_low_burden"
"1050","NGA36593","mansoni_low_burden"
"1053","NGA36505","mansoni_low_burden"
"1057","NGA36586","mansoni_low_burden"
"1064","NGA37081","mansoni_low_burden"
"1065","GNB23732","mansoni_low_burden"
"1067","NGA36941","mansoni_low_burden"
"1068","ETH19317","mansoni_low_burden"
"1073","NGA36691","mansoni_low_burden"
"1075","NGA36967","mansoni_low_burden"
"1076","NGA36599","mansoni_low_burden"
"1078","NGA36607","mansoni_low_burden"
"1081","NGA36598","mansoni_low_burden"
"1082","NGA36986","mansoni_low_burden"
"1083","NGA36902","mansoni_low_burden"
"1085","MLI29983","mansoni_low_burden"
"1090","TGO48678","mansoni_low_burden"
"1091","NGA36727","mansoni_low_burden"
"1096","NGA36879","mansoni_low_burden"
"1098","NGA36687","mansoni_low_burden"
"1099","ETH19322","mansoni_low_burden"
"1101","NGA36724","mansoni_low_burden"
"1105","NGA36889","mansoni_low_burden"
"1106","GNB23707","mansoni_low_burden"
"1107","GNB23708","mansoni_low_burden"
"1109","NGA36613","mansoni_low_burden"
"1111","NGA36567","mansoni_low_burden"
"1116","SLE42256","mansoni_low_burden"
"1118","MLI29984","mansoni_low_burden"
"1121","MLI29982","mansoni_low_burden"
"1124","NGA36883","mansoni_low_burden"
"1125","GHA21424","mansoni_low_burden"
"1126","NGA36788","mansoni_low_burden"
"1131","ZMB50850","mansoni_low_burden"
"1133","ZMB50852","mansoni_low_burden"
"1134","GNB23705","mansoni_low_burden"
"1141","ETH18903","mansoni_low_burden"
"1143","AGO02067","mansoni_low_burden"
"1144","ETH19297","mansoni_low_burden"
"1145","NGA37053","mansoni_low_burden"
"1146","NGA37046","mansoni_low_burden"
"1147","NGA36627","mansoni_low_burden"
"1155","ETH18585","mansoni_low_burden"
"1156","ETH18872","mansoni_low_burden"
"1157","NGA36518","mansoni_low_burden"
"1158","ETH18701","mansoni_low_burden"
"1159","ETH18690","mansoni_low_burden"
"1160","NGA36619","mansoni_low_burden"
"1162","NGA36509","mansoni_low_burden"
"1164","ETH18621","mansoni_low_burden"
"1166","MLI29987","mansoni_low_burden"
"1170","NGA36520","mansoni_low_burden"
"1173","MLI30004","mansoni_low_burden"
"1174","ETH19095","mansoni_low_burden"
"1175","ETH19102","mansoni_low_burden"
"1176","AGO02066","mansoni_low_burden"
"1181","ETH19086","mansoni_low_burden"
"1183","ETH19043","mansoni_low_burden"
"1184","ETH18932","mansoni_low_burden"
"1186","NGA36413","mansoni_low_burden"
"1194","ETH19120","mansoni_low_burden"
"1197","ETH19253","mansoni_low_burden"
"1198","ETH18688","mansoni_low_burden"
"1199","ETH19237","mansoni_low_burden"
"1201","NGA36620","mansoni_low_burden"
"1203","GHA21419","mansoni_low_burden"
"1212","GHA21531","mansoni_low_burden"
"1213","GHA21532","mansoni_low_burden"
"1215","GHA21563","mansoni_low_burden"
"1230","GHA21380","mansoni_low_burden"
"1231","GHA21387","mansoni_low_burden"
"1232","GHA21390","mansoni_low_burden"
"1233","GHA21392","mansoni_low_burden"
"1234","GHA21393","mansoni_low_burden"
"1235","GHA21402","mansoni_low_burden"
"1239","GHA21568","mansoni_low_burden"
"1240","GHA21597","mansoni_low_burden"
"1241","NGA36411","mansoni_low_burden"
"1242","NGA36415","mansoni_low_burden"
"1243","NGA36419","mansoni_low_burden"
"1244","ETH19134","mansoni_low_burden"
"1247","NGA36903","mansoni_low_burden"
"1249","ETH18617","mansoni_low_burden"
"1251","NGA36907","mansoni_low_burden"
"1252","NGA36908","mansoni_low_burden"
"1254","NGA36702","mansoni_low_burden"
"1255","NGA36756","mansoni_low_burden"
"1256","NGA36774","mansoni_low_burden"
"1257","NGA36778","mansoni_low_burden"
"1259","NGA36770","mansoni_low_burden"
"1260","NGA36768","mansoni_low_burden"
"1261","NGA36769","mansoni_low_burden"
"1262","NGA36739","mansoni_low_burden"
"1263","NGA36750","mansoni_low_burden"
"1265","ETH18686","mansoni_low_burden"
"1266","NGA36677","mansoni_low_burden"
"1267","MLI30010","mansoni_low_burden"
"1268","ETH19233","mansoni_low_burden"
"1272","NGA36700","mansoni_low_burden"
"1273","NGA36705","mansoni_low_burden"
"1274","NGA36683","mansoni_low_burden"
"1275","COG12823","mansoni_low_burden"
"1276","ETH18997","mansoni_low_burden"
"1278","ETH19131","mansoni_low_burden"
"1279","ETH19278","mansoni_low_burden"
"1280","ETH19281","mansoni_low_burden"
"1281","ETH19307","mansoni_low_burden"
"1282","ETH19027","mansoni_low_burden"
"1283","ETH19325","mansoni_low_burden"
"1285","NGA36475","mansoni_low_burden"
"1287","NGA36463","mansoni_low_burden"
"1288","NGA36465","mansoni_low_burden"
"1289","ETH19235","mansoni_low_burden"
"1292","ETH19258","mansoni_low_burden"
"1294","ETH19217","mansoni_low_burden"
"1295","ETH18995","mansoni_low_burden"
"1298","ETH18735","mansoni_low_burden"
"1299","BEN03264","mansoni_low_burden"
"1300","BEN03244","mansoni_low_burden"
"1303","BEN03248","mansoni_low_burden"
"1304","BEN03257","mansoni_low_burden"
"1305","BEN03212","mansoni_low_burden"
"1306","BEN03266","mansoni_low_burden"
"1308","ETH18714","mansoni_low_burden"
"1309","ETH18794","mansoni_low_burden"
"1310","ETH18810","mansoni_low_burden"
"1311","ETH18890","mansoni_low_burden"
"1312","ETH18977","mansoni_low_burden"
"1317","COD13886","mansoni_low_burden"
"1318","COD14010","mansoni_low_burden"
"1319","COD14018","mansoni_low_burden"
"1320","COD14025","mansoni_low_burden"
"1323","ETH19248","mansoni_low_burden"
"1327","ETH18722","mansoni_low_burden"
"1329","ETH18724","mansoni_low_burden"
"1332","NGA36762","mansoni_low_burden"
"1334","NGA36811","mansoni_low_burden"
"1337","NGA36775","mansoni_low_burden"
"1338","NGA36777","mansoni_low_burden"
"1339","NGA36779","mansoni_low_burden"
"1341","NGA36597","mansoni_low_burden"
"1342","NGA36766","mansoni_low_burden"
"1343","NGA36746","mansoni_low_burden"
"1347","ETH19157","mansoni_low_burden"
"1348","ETH18706","mansoni_low_burden"
"1349","ETH18709","mansoni_low_burden"
"1351","ETH18713","mansoni_low_burden"
"1353","NGA36539","mansoni_low_burden"
"1355","ETH18705","mansoni_low_burden"
"1356","ETH18749","mansoni_low_burden"
"1357","ETH19277","mansoni_low_burden"
"1360","ETH19295","mansoni_low_burden"
"1363","ETH18974","mansoni_low_burden"
"1364","ETH18712","mansoni_low_burden"
"1365","ETH19318","mansoni_low_burden"
"1368","NGA36833","mansoni_low_burden"
"1369","ETH19288","mansoni_low_burden"
"1372","LBR26825","mansoni_low_burden"
"1376","NGA36994","mansoni_low_burden"
"1377","ETH19226","mansoni_low_burden"
"1381","NGA36992","mansoni_low_burden"
"1382","NGA36979","mansoni_low_burden"
"1383","NGA36980","mansoni_low_burden"
"1385","CIV15329","mansoni_low_burden"
"1386","ETH18580","mansoni_low_burden"
"1389","ETH18691","mansoni_low_burden"
"1390","ETH19123","mansoni_low_burden"
"1391","ETH19162","mansoni_low_burden"
"1395","ETH19184","mansoni_low_burden"
"1399","ETH19199","mansoni_low_burden"
"1402","ETH19008","mansoni_low_burden"
"1403","ETH18703","mansoni_low_burden"
"1407","ETH19250","mansoni_low_burden"
"1408","ETH19124","mansoni_low_burden"
"1410","GNB23735","mansoni_low_burden"
"1412","GNB23739","mansoni_low_burden"
"1413","GNB23737","mansoni_low_burden"
"1416","GNB23736","mansoni_low_burden"
"1417","GNB23730","mansoni_low_burden"
"1418","NGA36949","mansoni_low_burden"
"1420","ETH18799","mansoni_low_burden"
"1422","ETH18818","mansoni_low_burden"
"1423","ETH19303","mansoni_low_burden"
"1424","ETH18630","mansoni_low_burden"
"1427","ETH18975","mansoni_low_burden"
"1428","ETH19313","mansoni_low_burden"
"1433","ETH18667","mansoni_low_burden"
"1435","ETH19326","mansoni_low_burden"
"1437","ETH19038","mansoni_low_burden"
"1442","GHA21400","mansoni_low_burden"
"1447","NGA36692","mansoni_low_burden"
"1452","ETH18926","mansoni_low_burden"
"1453","ETH18892","mansoni_low_burden"
"1454","ETH18934","mansoni_low_burden"
"1455","ETH19003","mansoni_low_burden"
"1456","NGA36624","mansoni_low_burden"
"1457","NGA36626","mansoni_low_burden"
"1458","NGA36557","mansoni_low_burden"
"1460","ETH19132","mansoni_low_burden"
"1461","ETH19161","mansoni_low_burden"
"1462","ETH19154","mansoni_low_burden"
"1464","ETH18570","mansoni_low_burden"
"1465","ETH18598","mansoni_low_burden"
"1466","SEN40189","mansoni_low_burden"
"1470","ETH19283","mansoni_low_burden"
"1474","ETH18725","mansoni_low_burden"
"1487","NGA36840","mansoni_low_burden"
"1490","NGA36789","mansoni_low_burden"
"1491","BEN03231","mansoni_low_burden"
"1494","MOZ33209","mansoni_low_burden"
"1496","AGO02051","mansoni_low_burden"
"1497","NGA36807","mansoni_low_burden"
"1498","NGA36814","mansoni_low_burden"
"1504","NGA36615","mansoni_low_burden"
"1505","GHA21429","mansoni_low_burden"
"1506","GHA21493","mansoni_low_burden"
"1509","NGA36845","mansoni_low_burden"
"1512","MLI30024","mansoni_low_burden"
"1513","NGA36402","mansoni_low_burden"
"1514","NGA36850","mansoni_low_burden"
"1515","MOZ33204","mansoni_low_burden"
"1517","ETH19105","mansoni_low_burden"
"1521","ETH18670","mansoni_low_burden"
"1522","ERI17448","mansoni_low_burden"
"1524","MOZ33240","mansoni_low_burden"
"1527","ETH19071","mansoni_low_burden"
"1528","NGA36784","mansoni_low_burden"
"1533","NGA36685","mansoni_low_burden"
