"IU_ID","IU_ID2","scen","group","median","97.5 qtl"
"19041","ETH19041",0,3,0.09068,0.604677499999999
"19014","ETH19014",0,3,0.093075,0.6326475
"19159","ETH19159",0,3,0.09201,0.6083375
"19223","ETH19223",0,3,0.085485,0.5748
"23762","GNB23762",0,3,0.09274,0.590745
"33245","MOZ33245",0,3,0.029215,0.6100275
"56008","SOM56008",0,3,0.06183,0.59432
"56012","SOM56012",0,3,0.048535,0.6074625
"36960","NGA36960",0,4,0.2917,0.8631175
"36986","NGA36986",0,4,0.21055,0.8425425
"36855","NGA36855",0,4,0.24855,0.839935
"37021","NGA37021",0,4,0.2122,0.8799925
"36376","NGA36376",0,4,0.2188,0.831475
"36382","NGA36382",0,4,0.2118,0.82231
"36547","NGA36547",0,4,0.27205,0.920975
"36929","NGA36929",0,4,0.28105,0.849915
"36931","NGA36931",0,4,0.2218,0.823015
"36981","NGA36981",0,4,0.24125,0.8694675
"37022","NGA37022",0,4,0.2304,0.89982
"37024","NGA37024",0,4,0.25495,0.89316
"37025","NGA37025",0,4,0.1924,0.86519
"37037","NGA37037",0,4,0.19505,0.85855
"36525","NGA36525",0,4,0.21415,0.8990025
"36528","NGA36528",0,4,0.1974,0.83903
"36973","NGA36973",0,4,0.2309,0.90162
"36976","NGA36976",0,4,0.28055,0.90019
"36977","NGA36977",0,4,0.2831,0.9003675
"36535","NGA36535",0,4,0.21195,0.8247525
"36539","NGA36539",0,4,0.20245,0.8741025
"36542","NGA36542",0,4,0.2155,0.8736325
"36545","NGA36545",0,4,0.2531,0.848715
"36546","NGA36546",0,4,0.2292,0.87674
"36911","NGA36911",0,4,0.2284,0.8141175
"36914","NGA36914",0,4,0.27885,0.84001
"36925","NGA36925",0,4,0.2182,0.827885
"36940","NGA36940",0,4,0.28665,0.8510475
"36941","NGA36941",0,4,0.28695,0.8537075
"37018","NGA37018",0,4,0.225,0.849205
"36391","NGA36391",0,4,0.24505,0.8654825
"12781","COG12781",0,4,0.2693,0.87575
"12791","COG12791",0,4,0.21925,0.82414
"12822","COG12822",0,4,0.2611,0.8713275
"12784","COG12784",0,4,0.26885,0.8755225
"16418","GNQ16418",0,4,0.2257,0.86744
"16420","GNQ16420",0,4,0.20095,0.863635
"16421","GNQ16421",0,4,0.1876,0.8756225
"16424","GNQ16424",0,4,0.24095,0.9068375
"16426","GNQ16426",0,4,0.2682,0.8555925
"16427","GNQ16427",0,4,0.2096,0.8551825
"16428","GNQ16428",0,4,0.28315,0.8733175
"38124","RWA38124",0,4,0.24015,0.80077
"38136","RWA38136",0,4,0.2333,0.8235275
"47667","GMB47667",0,4,0.27445,0.8946475
"26818","LBR26818",0,4,0.2571,0.8198475
"43280","ZAF43280",0,4,0.24345,0.81865
"43281","ZAF43281",0,4,0.27005,0.804445
"7519","CMR07519",0,4,0.2311,0.88729
"2073","AGO02073",0,4,0.28575,0.8697575
"2074","AGO02074",0,4,0.219,0.82431
"2087","AGO02087",0,4,0.1929,0.844925
"2199","AGO02199",0,4,0.25965,0.842905
"2200","AGO02200",0,4,0.2351,0.84614
"2202","AGO02202",0,4,0.24865,0.830445
"2196","AGO02196",0,4,0.25835,0.874315
"2197","AGO02197",0,4,0.2346,0.8262275
"2204","AGO02204",0,4,0.28165,0.8680025
"27847","MDG27847",0,4,0.23325,0.8859125
"27873","MDG27873",0,4,0.2239,0.87602
"27854","MDG27854",0,4,0.2267,0.8186725
"27837","MDG27837",0,4,0.2214,0.85447
"27843","MDG27843",0,4,0.2465,0.8322225
"27849","MDG27849",0,4,0.21265,0.8666425
"27876","MDG27876",0,4,0.25325,0.86548
"27848","MDG27848",0,4,0.1984,0.89296
"27855","MDG27855",0,4,0.2138,0.81937
"20336","GAB20336",0,4,0.2631,0.8922425
"20358","GAB20358",0,4,0.25025,0.8608425
"20356","GAB20356",0,4,0.30125,0.86997
"20343","GAB20343",0,4,0.2632,0.8487875
"20371","GAB20371",0,4,0.24325,0.8458175
"20355","GAB20355",0,4,0.2216,0.81652
"20328","GAB20328",0,4,0.2519,0.85701
"20329","GAB20329",0,4,0.2139,0.8312025
"20347","GAB20347",0,4,0.2428,0.848605
"20377","GAB20377",0,4,0.244,0.848805
"20349","GAB20349",0,4,0.24145,0.8538975
"20338","GAB20338",0,4,0.2305,0.81077
"20341","GAB20341",0,4,0.2388,0.8499875
"20376","GAB20376",0,4,0.24675,0.85137
"20344","GAB20344",0,4,0.26885,0.8791375
"14326","COD14326",0,4,0.20745,0.82805
"14314","COD14314",0,4,0.2402,0.890605
"13956","COD13956",0,4,0.29415,0.887875
"13901","COD13901",0,4,0.24605,0.8040825
"14210","COD14210",0,4,0.2618,0.8431525
"14184","COD14184",0,4,0.2077,0.8519175
"14195","COD14195",0,4,0.28705,0.8856075
"13894","COD13894",0,4,0.2861,0.84711
"13848","COD13848",0,4,0.2503,0.85076
"13841","COD13841",0,4,0.23645,0.849055
"13828","COD13828",0,4,0.24955,0.832765
"13863","COD13863",0,4,0.2132,0.8373025
"14310","COD14310",0,4,0.24235,0.88321
"14300","COD14300",0,4,0.1773,0.945115
"14309","COD14309",0,4,0.2481,0.844195
"14302","COD14302",0,4,0.21965,0.85848
"14328","COD14328",0,4,0.2094,0.8384375
"14298","COD14298",0,4,0.24605,0.8497675
"13953","COD13953",0,4,0.22255,0.81287
"13905","COD13905",0,4,0.26765,0.858115
"13959","COD13959",0,4,0.2739,0.88664
"14306","COD14306",0,4,0.22315,0.8438425
"14296","COD14296",0,4,0.2295,0.811195
"13877","COD13877",0,4,0.24895,0.836425
"13973","COD13973",0,4,0.2428,0.82313
"19256","ETH19256",0,4,0.2856,0.86231
"19126","ETH19126",0,4,0.2252,0.8195375
"19213","ETH19213",0,4,0.2398,0.8346475
"19181","ETH19181",0,4,0.2558,0.8423025
"19265","ETH19265",0,4,0.2301,0.8246975
"19235","ETH19235",0,4,0.25485,0.849705
"19248","ETH19248",0,4,0.23195,0.8649025
"19247","ETH19247",0,4,0.23165,0.8083125
"18897","ETH18897",0,4,0.2046,0.82671
"19162","ETH19162",0,4,0.2574,0.84197
"47666","GMB47666",0,4,0.22135,0.9610075
"49753","UGA49753",0,4,0.25715,0.85832
"22633","GIN22633",0,5,0.05404,0.556915
"22637","GIN22637",0,5,0.059415,0.5553475
"22619","GIN22619",0,5,0.063925,0.552172499999999
"36569","NGA36569",0,5,0.049855,0.5235925
"36595","NGA36595",0,5,0.04922,0.5200575
"36842","NGA36842",0,5,0.06529,0.537615
"36843","NGA36843",0,5,0.05034,0.5545975
"36844","NGA36844",0,5,0.063025,0.4979825
"36339","NGA36339",0,5,0.04467,0.49761
"36381","NGA36381",0,5,0.090185,0.5482375
"36552","NGA36552",0,5,0.05754,0.5131525
"36555","NGA36555",0,5,0.042735,0.493115
"36384","NGA36384",0,5,0.069475,0.543925
"36389","NGA36389",0,5,0.06463,0.542985
"37036","NGA37036",0,5,0.044315,0.5162575
"36469","NGA36469",0,5,0.060255,0.4932175
"36476","NGA36476",0,5,0.070385,0.51486
"36529","NGA36529",0,5,0.05556,0.497495
"36980","NGA36980",0,5,0.062315,0.544965
"36559","NGA36559",0,5,0.055665,0.50677
"36561","NGA36561",0,5,0.07575,0.5638825
"36858","NGA36858",0,5,0.060475,0.53127
"38129","RWA38129",0,5,0.073685,0.538305
"26820","LBR26820",0,5,0.066,0.53945
"43297","ZAF43297",0,5,0.03692,0.526705
"43296","ZAF43296",0,5,0.045495,0.523655
"2050","AGO02050",0,5,0.087015,0.4990225
"2060","AGO02060",0,5,0.05389,0.5193025
"2094","AGO02094",0,5,0.05007,0.516275
"2098","AGO02098",0,5,0.037595,0.4978325
"2100","AGO02100",0,5,0.04288,0.49592
"2099","AGO02099",0,5,0.0472,0.57366
"2105","AGO02105",0,5,0.052665,0.4929975
"2107","AGO02107",0,5,0.035535,0.53578
"2167","AGO02167",0,5,0.046245,0.497305
"2133","AGO02133",0,5,0.04681,0.53751
"2129","AGO02129",0,5,0.046525,0.4905825
"2140","AGO02140",0,5,0.048245,0.5679425
"2150","AGO02150",0,5,0.060205,0.5152025
"2151","AGO02151",0,5,0.0442,0.52683
"2224","AGO02224",0,5,0.05892,0.55585
"2154","AGO02154",0,5,0.045905,0.51834
"2156","AGO02156",0,5,0.04935,0.5001425
"2157","AGO02157",0,5,0.038495,0.495285
"2165","AGO02165",0,5,0.051645,0.5642725
"2166","AGO02166",0,5,0.04743,0.5072525
"2162","AGO02162",0,5,0.04264,0.53388
"2171","AGO02171",0,5,0.041305,0.49211
"2172","AGO02172",0,5,0.050395,0.5359975
"2173","AGO02173",0,5,0.051635,0.5219525
"2215","AGO02215",0,5,0.04969,0.560972499999999
"2168","AGO02168",0,5,0.048725,0.5744425
"2179","AGO02179",0,5,0.0304,0.523045
"2181","AGO02181",0,5,0.028815,0.55082
"27834","MDG27834",0,5,0.05131,0.5421075
"27835","MDG27835",0,5,0.06105,0.544715
"27872","MDG27872",0,5,0.057755,0.5231
"27845","MDG27845",0,5,0.091195,0.56216
"27862","MDG27862",0,5,0.04783,0.557905
"45430","SWZ45430",0,5,0.058695,0.546735
"45433","SWZ45433",0,5,0.05216,0.52112
"45434","SWZ45434",0,5,0.056015,0.52345
"45435","SWZ45435",0,5,0.068865,0.531705
"45439","SWZ45439",0,5,0.07335,0.5490275
"33130","MOZ33130",0,5,0.03608,0.5285475
"33244","MOZ33244",0,5,0.0258,0.515445
"9660","CAF09660",0,5,0.040095,0.50353
"50846","ZMB50846",0,5,0.08044,0.564472499999999
"20332","GAB20332",0,5,0.043455,0.5150025
"20330","GAB20330",0,5,0.054145,0.49137
"46487","TZA46487",0,5,0.05289,0.5041875
